Filter               bin_0               bin_1               bin_2               bin_3              bin_4               bin_5               bin_6              bin_7               bin_8               bin_9              bin_10              bin_11              bin_12             bin_13              bin_14              bin_15              bin_16              bin_17              bin_18              bin_19              bin_20              bin_21              bin_22              bin_23              bin_24              bin_25              bin_26             bin_27             bin_28              bin_29              bin_30              bin_31              bin_32              bin_33              bin_34              bin_35              bin_36              bin_37              bin_38              bin_39              bin_40              bin_41              bin_42              bin_43              bin_44              bin_45              bin_46              bin_47              bin_48              bin_49             bin_50              bin_51              bin_52               bin_53              bin_54              bin_55             bin_56              bin_57              bin_58              bin_59              bin_60               bin_61              bin_62              bin_63              bin_64              bin_65              bin_66              bin_67               bin_68             bin_69              bin_70              bin_71              bin_72              bin_73              bin_74              bin_75              bin_76              bin_77              bin_78             bin_79              bin_80              bin_81              bin_82              bin_83              bin_84              bin_85              bin_86              bin_87              bin_88              bin_89              bin_90              bin_91              bin_92              bin_93              bin_94              bin_95              bin_96              bin_97              bin_98              bin_99             bin_100             bin_101             bin_102             bin_103             bin_104             bin_105             bin_106            bin_107             bin_108             bin_109             bin_110             bin_111             bin_112              bin_113             bin_114             bin_115             bin_116             bin_117             bin_118             bin_119             bin_120            bin_121             bin_122            bin_123             bin_124             bin_125             bin_126             bin_127            bin_128             bin_129             bin_130             bin_131             bin_132            bin_133             bin_134
eF160w 0.24381035566329956 0.29252588748931885 0.19671101868152618  0.2700574994087219 0.7032102346420288  0.3817441165447235  0.3545612096786499 0.5378158688545227 0.22379522025585175  0.4246819019317627  0.3650912940502167   0.485925555229187 0.20025382936000824 0.5661000609397888  0.3043713867664337  0.4076879620552063 0.40286800265312195 0.24560976028442383 0.12180525809526443  0.3256169855594635 0.06684619933366776 0.32207947969436646 0.07659059017896652 0.16626989841461182 0.16418440639972687 0.22605709731578827 0.16143178939819336 0.5992041826248169 0.6565500497817993 0.11248060315847397  0.1340917944908142  0.4235285222530365  0.1598232239484787 0.20926165580749512  0.1259811818599701 0.14057543873786926 0.17565354704856873 0.20550963282585144 0.09395204484462738    0.35386922955513 0.03944884240627289 0.19291219115257263  0.1201469898223877  0.2737520635128021 0.30255284905433655 0.21825458109378815 0.29201948642730713 0.15998013317584991 0.10201875865459442 0.07334347814321518 0.4968385100364685  0.3226313889026642 0.19556394219398499   0.0483529306948185 0.44193586707115173 0.14899666607379913 0.4954211711883545  0.3365234434604645 0.23968882858753204  0.4019032418727875 0.19154879450798035 0.031215718016028404 0.11486215144395828 0.12657497823238373  0.4251928925514221  0.3582225441932678  0.2207939624786377  0.1852460354566574  0.05370171368122101 0.6896387338638306  0.3570038676261902 0.13059043884277344   0.192718043923378  0.2083287537097931 0.31164684891700745 0.24239298701286316 0.14974495768547058 0.24706506729125977  0.1241946816444397 0.7949491143226624   0.216109499335289  0.3811894655227661  0.2402959018945694  0.2569257915019989 0.18627578020095825 0.27864640951156616 0.19683103263378143 0.43324095010757446 0.29357409477233887 0.36060792207717896 0.21941892802715302  0.3273228108882904  0.2000463753938675 0.18403059244155884 0.47795894742012024  0.2314392477273941 0.18760065734386444 0.19702474772930145  0.1804315149784088 0.22517038881778717 0.15526938438415527  0.4199450612068176  0.4214516282081604  0.3079354763031006  0.3895053565502167 0.16398026049137115 0.10828652232885361 0.6750299334526062 0.06420361250638962 0.23095820844173431 0.12108627706766129 0.27339810132980347 0.30080825090408325  0.06826510280370712 0.10526922345161438 0.23040525615215302 0.09715733677148819  0.2988578677177429 0.21012593805789948  0.3806699514389038 0.21335726976394653 0.7752959132194519 0.06289004534482956 0.6225351095199585 0.13499408960342407   0.412943959236145 0.13029415905475616  0.2087431102991104 0.6314347982406616  0.4810559153556824 0.25997787714004517  0.5009219646453857 0.36676618456840515 0.6287710070610046  0.4316478967666626
 F435w  30.815053045897507    30.4134680050846   29.46729314086099   30.78967856158865    31.894146224261   32.04536697202814  30.067283599349985  31.81461046518366  31.518025411981117   34.30433677972641  33.645254230998745   32.99858735534433  31.236130767361885  33.72661634328047   32.65360704184935   34.81254794660775  33.670084382539045   31.52145154933802   31.18341772971157  32.560405367510796  31.626928384106417   34.62023224166801   32.28861109371377   32.22912788945609   32.18345708471632  31.974691981031405   32.43638126339728  33.67598678355918 33.126507431223985  32.251412374676036   33.00131839594866   32.93278946984496  32.544627964528516   32.80557993715436   32.78122255602638   33.21479806860221   32.81443701675209  33.921880461402665   33.09279850916674   33.80767828212325   32.62495880215529  32.987564367806826   31.77715205924667   34.93852497675127   33.83712151547173  33.221252755601654  34.396503680135005   31.49590585870019   32.82890338054683  32.659513069135926  34.83182382384787   32.72462651724773  32.556387635509196   31.549677639694366   31.97492113978263   31.99357020488366  34.29168005372088   35.11858814957004   32.46693911903237   34.61903114300519  32.051454169129656    32.01121530707941   32.11985090117885   32.50905858492949   33.82195015669763    33.0884065638801   32.07452027188671  32.181292695510145    32.33022297028792  35.04363301937426    34.8647863373414   32.79305496510831  32.117828435926484  32.377941732743544    32.9748644166563   33.57516920555054   32.29786483155885   32.63522888095528   32.81585144965881 34.732028073852675   32.48191371051317   33.80544898899871  32.435390578562576   32.34270206051057  32.766457493473965  32.761388813571344    32.3814182351919   34.32605036745226    32.8483247709797   33.53001070637006    32.2550885634234   32.33916056397187  32.541448830007646   32.77622525929309   32.57142930029182   31.83752577645059  32.131591223836125   33.02393697675932   32.75024989106044   32.56837469542289   32.31614072259076   33.11006118554855   34.04934730347956  32.433866810748405    34.6495755913718   32.37003084756814  31.926236525705477   34.4715586471638   32.79128686104349  32.987960459599705  32.538757695027236   32.57659740186081   33.55982117910303   31.929428145427963  32.032711980147326   33.07635175759256   32.52920840630557    32.3117439859127   32.07297830523487    33.1769876850768  33.236038239049506  33.93410841124509   31.67257211001931  34.43526027676709   33.46153454846446   32.21271638678268   32.81905309518005  31.963668294855566 32.516144564721344     32.705418516587   32.36811027171225  34.114295789732694   31.83102764188151 33.291204216779086   33.42327607736537
eF435w  0.6241503953933716  0.6325937509536743  0.4405685067176819  0.6388540267944336 1.2256652116775513  0.4997347295284271  0.8096252083778381 1.0511971712112427 0.24857252836227417  0.6122350692749023  0.5280408263206482  0.7430963516235352 0.21844366192817688 0.7193189263343811  0.6238735318183899  0.7028332948684692  0.4079976975917816  0.4735461175441742 0.21755066514015198  0.5159231424331665 0.36546945571899414  0.6570648550987244  0.3722222149372101 0.18703071773052216 0.30390629172325134  0.4307991862297058 0.41565728187561035 0.9669471383094788 1.1035261154174805 0.23055964708328247 0.18765966594219208  0.7839070558547974  0.5243927240371704  0.6365880370140076 0.19123828411102295 0.17364811897277832 0.24170544743537903  0.3134995698928833 0.13533957302570343  0.5291292071342468 0.17048616707324982  0.3859630823135376  0.7185894250869751   0.727249026298523 0.42833027243614197  0.3971750736236572 0.49501746892929077  0.6651116609573364  0.6580580472946167 0.11681687086820602 0.7761722207069397  1.2970463037490845  0.5600979328155518   0.5389529466629028  0.9913188815116882 0.41890978813171387 0.7755388021469116  0.8536769151687622  0.7114907503128052  0.6605947613716125  0.3920448124408722    0.362308531999588 0.48595571517944336  0.2998645603656769  0.6253339052200317   0.549304723739624  0.3023650646209717  0.3752071261405945   0.3927971422672272 0.7115477919578552  0.7575557827949524 0.33868205547332764  0.2503528594970703  0.2238481640815735  0.6301020979881287 0.38261520862579346 0.19888125360012054 0.36409521102905273   0.353931725025177   0.89068603515625 0.17575114965438843  0.5485125184059143 0.33096590638160706 0.10089848190546036 0.29409530758857727  0.3288111686706543 0.32152795791625977  0.6337574124336243 0.37138617038726807  0.6889035105705261 0.13543803989887238  0.4300811290740967  0.2513822913169861 0.33060070872306824  0.6611656546592712  0.2558445632457733  0.1625133752822876 0.21240049600601196 0.28406447172164917  0.2928726077079773  0.4337466359138489   0.547163188457489  0.5453444719314575  0.4730674922466278  0.6910396814346313  0.2538042962551117   0.473207026720047 0.9446681141853333 0.21128736436367035  0.2315370887517929  0.1920909881591797  0.1804191917181015  0.3684612214565277   0.3400421738624573 0.30694544315338135  0.2904002070426941  0.3296290338039398  0.5944444537162781 0.37865740060806274 0.41411665081977844 0.32105937600135803  0.940043032169342 0.32492175698280334 0.8857922554016113  0.3492405116558075  0.8501540422439575  0.4509834051132202  0.7974452376365662 1.3739970922470093   0.478279709815979  0.4754686951637268  0.7200327515602112  0.7572083473205566 1.0046106576919556  0.6155880093574524
 F606w  30.058440010511674  29.764162746301047    29.0303447521163  30.083117579777365 31.260392865345672  31.272864567433928    29.6750968770882  31.20493043281876  30.807154336516685  33.598527096131704   32.78376873436953   32.07616520505284   30.46933590381606  32.89308733443071  31.847874070067583   34.01352759374122   32.75029599994442   30.72596995067008  30.354523239994975   31.48943158443707  30.706358831131638  33.602889970385725   31.20360946552003  31.312752239391987  31.258099392889584  31.137668304974675   31.48079200498507  32.84244338083994  32.23307797505301   31.13325996712959  31.875807668045518  32.016697202617834   31.70059026927675  31.940257954325368   31.68258371423925   32.14289107325109   31.56246202008252   32.71085064175897  32.053501915405405   32.68545966159644  31.432483883243385  31.965112140400983  30.915271003639837   33.82966339161208  32.762769776671334  32.244942026878505  33.372691540012426  30.778144380093728   32.03924142279503  31.349063980812666 33.825660427787355  31.992788574148065  31.704518614158925    30.71371854849373   31.15300631531101  30.885513053982088  33.29660388717116  33.959487930341936   31.71701763331805  33.522802675588146  31.141210172103012   30.895837105464345  31.079734367438228  31.676212340540502  32.802154378393595   31.96988594255351   30.97407698611245   31.27499706299949   31.072478202145295 33.438497875068464  33.934026875155176   31.41111226521564  31.103334669041985   31.24920176014028  32.105439525037795   32.33210514019043   30.98216851500151  31.620110655940973   31.25921812640228  33.42315099012625   31.08756875195087    32.6843996341433   31.41665997714265  31.051072855637766  31.169365245235372   31.57481898498432   30.70930453588028  33.260765358021004  31.860261675995694  32.637527142012615   31.11136056072712  31.111522281423643   31.10284504228169   30.89877250751792   31.58807759166633  30.767715213564447   30.90453885494707   32.07167937967172  31.176703329252867   31.35872469838624  31.000430324894072    31.9955056661328   32.92310655368583   31.26604252049024   33.86244009420774  31.169422663928138   30.80045955328878  33.52687544498094  31.277719665710883  31.731234349933175   31.25849578844123  31.242809061335347   32.44765366071144   30.725439384868743   30.87942058854658  31.906359199054048  31.359093876907885   31.12216876809633   30.99122967403031  32.104309207331326  31.948966497253316   32.9152314864057  30.688956388459015 33.313596391800054   32.08537700595794   31.20516649951749   31.62113587666854  30.970661922781346 31.587323939798484  31.716910225714585  31.228336502339182   33.00896870703929  31.015858854742817  32.48141934498656   32.31304507067294
eF606w  0.5335991978645325  0.5386247038841248 0.37580448389053345   0.523698091506958 1.0095943212509155    0.42437544465065  0.6980346441268921 0.8241836428642273 0.25435101985931396  0.5229101181030273 0.43711918592453003  0.6330671906471252 0.20538106560707092   0.65971839427948  0.5327209234237671  0.4537617862224579   0.390304833650589 0.41549786925315857 0.18239206075668335  0.5028951168060303 0.28587090969085693  0.3730998933315277 0.33600592613220215 0.15920241177082062 0.25449860095977783  0.3664992153644562  0.3526596426963806 0.8368454575538635 0.9588992595672607 0.19785083830356598  0.1430763602256775  0.6761358976364136 0.42684823274612427  0.4524790048599243 0.24592779576778412 0.16530555486679077  0.1487438827753067 0.23184140026569366 0.10732657462358475  0.4308150112628937 0.08050990104675293  0.3301364779472351  0.4845842719078064 0.29423409700393677 0.36970949172973633 0.21873655915260315 0.24938923120498657  0.5087170004844666  0.4004400968551636 0.08671625703573227 0.5150504112243652  0.8558267951011658  0.4862920045852661  0.33043035864830017  0.7999876737594604 0.31854912638664246 0.5363290905952454  0.3676869571208954   0.479489803314209 0.49269479513168335  0.3094756305217743  0.23768921196460724  0.3751208186149597 0.20751941204071045  0.4459802806377411 0.47147464752197266   0.267049103975296  0.2901560366153717  0.24628883600234985   0.83534175157547 0.40231627225875854 0.26520010828971863  0.1699785590171814 0.19253818690776825 0.47342145442962646 0.29609474539756775 0.14089271426200867 0.32931435108184814  0.2266574501991272 0.7797133326530457  0.1554815173149109 0.44494903087615967  0.2922772467136383 0.08038358390331268 0.14345380663871765 0.27511292695999146 0.20906710624694824  0.5066949725151062 0.27525562047958374   0.527747392654419 0.03982421010732651 0.36359864473342896 0.15664419531822205 0.21823307871818542  0.5573147535324097  0.1304721087217331 0.12091092765331268 0.16921620070934296 0.11895261704921722 0.20112814009189606 0.19257685542106628  0.5128282308578491  0.4070492088794708 0.35675522685050964  0.3758988678455353 0.17533071339130402 0.25979986786842346 0.8184977769851685 0.11956217139959335  0.2625165283679962 0.14756588637828827  0.1747996211051941 0.23175017535686493   0.1984086036682129 0.23037047684192657 0.19589678943157196 0.19153134524822235 0.48879528045654297 0.32546091079711914  0.3899795711040497 0.20005765557289124 0.9443187117576599 0.23781606554985046 0.7604357600212097 0.18050983548164368  0.7317794561386108 0.35383322834968567  0.5297789573669434 1.0785515308380127   0.437199205160141 0.30219224095344543  0.5656181573867798  0.6061471700668335  0.733714759349823  0.4775383472442627
 F625w   29.89987772384933  29.643327835182603  28.938091257654328  29.874992451986675 31.136339621291736  31.039199360250027  29.476713309849497 31.073450190565815   30.67130973793955   33.57458245281093   32.55626542364629  31.983789094014078    30.2966552705591 32.818812592260564  31.701165575532652  34.003232983094655   32.62553910725243  30.539514770437435  30.156769231736444    31.4127672454704  30.466211612234435   33.42532614417366  30.973131171299997  31.095837147227616  31.006829768792635  31.016956193932266  31.231990551938203  32.73985233803604  32.03385145828513   30.94469936538215  31.764339237627496  31.966444566598774  31.445002307818715   31.72301314497959  31.437376347622546  31.942389549606432  31.442212828981674   32.44220926576089  31.851251855497587   32.53300786686077   31.13266904321776  31.826042838724987  30.606911564055938  33.597312782066105   32.53609618879098   32.07372565040511   33.60636516025908  30.595269274440746  31.982187938049684   31.23515978457732  33.57310227531448  31.826354618708354  31.486138584667962   30.582744886947957   30.97768294125415   30.71518798827423  33.17667480951835   33.90568052268104   31.58428471016906   33.44427791181619   30.80142389824814    30.72042028261746    30.8117803735433  31.462915890124126    32.4238900552522  31.787239831121497  30.802391384317787   31.10352824060403   30.866632569833484  33.19969586134181  33.735035763552794  31.110549373826924   30.86344945364432  31.093002386453996  31.829164783716465   32.03767584129411   30.73617208505984   31.35137788899548  30.980833690161184 33.256039425148586  30.828913143452098   32.57936160545498   31.30932043111578  30.841671764377573  30.904118449475316   31.27791202947172   30.43775617262877   33.21041405766488  31.710499307510865   32.22868951858045  30.917155178559785  30.839750136318482  30.840331500129345   30.58950093189878  31.473102478918307  30.481425919944808  30.583205803406543   31.82250535376769   29.98828865538934  31.020554548710678   30.80363518724795  31.863107760256554   32.77480884251197  31.077463078363337   33.62973669669753  30.988104706494966  30.518960235979065  33.46001919576402   30.95448976132281  31.458119926041114   31.01547472937967  31.057032369389717   32.13257064452796   30.498058368074908  30.581050016926653   31.82654331466393  31.034807890738588   30.96349812872383   30.79535075627642  31.819427248764544  31.636183811294966  32.96489899991498  30.488605745551496  33.12796668881051   31.88179773784757  30.922765521105166  31.474705248197967   30.77723543074339 31.379711890483392  31.578740436470564  30.999544301639638   32.74328443165329  30.797269964824768 32.400321159718814   32.10003551031225
eF625w 0.48057928681373596  0.5404906868934631  0.3985159993171692  0.5515263080596924 1.0351290702819824  0.5100477337837219   0.698255181312561 0.8539783954620361  0.2717776298522949  1.2132580280303955   0.654577374458313  0.7312653660774231 0.22974130511283875 0.9316654801368713  0.7066554427146912  2.0266335010528564  0.7892699837684631 0.46271568536758423 0.19075924158096313  0.5621330738067627 0.31823867559432983  1.0809037685394287 0.37246018648147583 0.20160384476184845 0.34363651275634766  0.4134540259838104  0.4473217725753784  1.047277808189392 1.1046638488769531  0.2471988946199417 0.29826128482818604  0.8138694167137146  0.3930298388004303  0.5863033533096313 0.31785860657691956 0.27137553691864014  0.2668107748031616  0.5420858860015869  0.3154750466346741  0.7051483988761902 0.23136453330516815  0.4086844325065613  0.5957236886024475   5.046095371246338   0.780010461807251  0.3861558139324188  1.3104298114776611  0.4873402416706085 0.45841896533966064 0.22639550268650055 1.6645689010620117  0.8844884037971497  0.5027730464935303  0.37527671456336975  0.8738892674446106 0.40827664732933044 1.6472975015640259   1.844485878944397  0.5741102695465088  1.4555180072784424 0.32837966084480286  0.34599950909614563 0.48424914479255676   0.339944452047348  0.5687419176101685 0.46241727471351624  0.3566446602344513 0.27083152532577515   0.2861446738243103 0.9305663108825684  1.8202075958251953  0.3800019919872284 0.23062780499458313  0.2764803469181061   0.435882568359375  0.4012572765350342 0.21868567168712616  0.3889719247817993 0.22013607621192932 1.4976729154586792 0.22101543843746185  0.8184019327163696 0.44788622856140137 0.21972796320915222 0.17262768745422363  0.2666827142238617  0.3395397365093231  1.5119383335113525  0.4447413980960846  0.6689758896827698 0.14973068237304688   0.519858717918396  0.2429608404636383  0.3716658353805542  0.6880595088005066 0.17191044986248016 0.29027438163757324  0.3795895278453827  1.4394289255142212 0.23805785179138184 0.24786511063575745  0.6742385625839233  0.9491629600524902  0.4567231833934784  1.4191169738769531  0.3122616410255432    0.25803342461586  1.936427116394043  0.2516091465950012  0.3472220301628113 0.17025715112686157  0.3107251822948456 0.45303547382354736   0.2674786448478699  0.2606724798679352  0.4671083688735962 0.23296089470386505  0.5689892172813416  0.4194183349609375  0.5474479794502258  0.5213219523429871   1.67506742477417  0.2739512026309967  1.139182448387146  0.5948137044906616  0.7485398054122925  0.6568875908851624 0.48532992601394653 1.0801759958267212  0.6176685094833374  0.3338938057422638  0.8380837440490723  0.6045586466789246   1.02461838722229  0.6369039416313171
 F775w   29.58494078807072   29.39615302749261   28.71852530426534     29.641430878068 30.808252467291563   30.73004029702875  29.240097560784108 30.681929674891073  30.285657253219558  33.018310199195604   32.33298211643261   31.56003692025007  29.944736186472703  32.35280189073276  31.148096614350756   33.42639972953454   32.09756530860069  30.123759006448875  29.802016261473746  30.747917288393886  30.080964154966544   32.96315549718645  30.465114418634144  30.637107105289488  30.650552441796258  30.672054469597523  30.847087934601955    32.128065312587  31.57752639934441  30.375621401268646   31.13582165811378  31.242235609033493  31.099817349369197  31.249017409685187  30.865467243727633   31.42953126998916    30.7359106932672   32.03161287985633  31.271824011774797   31.85822240919177  30.666091002673888  31.173787259637827  30.311497798257527   33.19137476255275  31.942405052576703   31.54868556321491    32.7748020132951  30.128991068484773  31.425819979384258  30.425793080042766  33.10750609142441  31.419772019783707  31.047456349695658    30.12239382817547  30.674434344726244  30.091690716550175  32.71496205662904   33.24828366743518   31.14617451211197   32.69260343203628  30.522402616570528    30.12214616547769  30.363183148933135  31.080729159748927  31.932390573273832    31.2306280178514  30.260361106410986   30.66988086065833   30.264447860179917  32.66809962328076   33.24142808257912   30.44080037135068  30.338208449734008  30.402705691743662  31.544119551120403  31.578098699723952  30.150990862229275  30.907381911792626  30.193724424229906 32.939418062700824  30.113554129751517  31.908190677536666  30.678397989219704   30.21493163046261  30.036296393644143  30.746949774275976  29.501968918831206   32.62289541823947  31.109901993359056   31.85452638355943  30.427325462666943  30.198748539284644  30.235713452916144  29.675163903791738  30.911298348900004  29.914921056095768   30.13993529450923   31.30623959729058  30.088676283288535   30.54565532145343  30.088019998009273  31.373961222754254   32.09174703482427  30.385219441165482   33.16901738223907  30.401355299065315  30.035029524009403 32.970799118033085  30.278577288374183   30.83260786518352   30.43439818000992  30.345758194876037   31.62718991276028   29.886538855597188  30.079576608333173  31.180563515648547  30.497561862582543   30.36507570141426  30.314587371136952   31.26363893708382  31.167674252013736  32.21623893781852  29.931244519916223   32.4781554942997  31.272113208271627  30.463222884480587  30.892150671666165  30.250849207697428 30.930751061081335   31.04361476181048   30.46859358486335   32.19825329043054  30.475595166292184 31.954185053553985  31.581243027766575
eF775w  0.4769569933414459 0.48796433210372925 0.35447025299072266  0.5258435606956482  1.006758451461792  0.4334421157836914  0.6583080887794495 0.8013170957565308   0.238053098320961   1.084625482559204  0.8886210918426514  0.6278673410415649 0.20384006202220917 0.9369726777076721  0.5016822218894958  1.4659851789474487   0.604112446308136 0.41484758257865906 0.19746191799640656  0.5108044743537903 0.28809207677841187  1.0081899166107178 0.26778191328048706  0.2211100161075592 0.26511722803115845  0.3716519773006439  0.2869708836078644  0.821949303150177 1.0155049562454224    0.24990314245224 0.27732041478157043     0.7298583984375  0.3971075117588043 0.43608686327934265   0.245768204331398  0.3031066656112671 0.31546536087989807 0.48456528782844543 0.35737845301628113 0.48575013875961304  0.1628030389547348  0.3225901126861572 0.48363813757896423  0.9412994384765625  0.5720345973968506  0.3296855092048645  0.8852341771125793 0.45133692026138306  0.3882122337818146 0.19552549719810486  1.348547339439392  0.6438096165657043  0.4199490249156952  0.22021061182022095  0.7755909562110901  0.3183180093765259 0.7864521145820618   1.351174235343933  0.4029892683029175  1.0623717308044434 0.29627910256385803    0.247272789478302 0.34603190422058105 0.24932266771793365  0.5391783118247986  0.5679696202278137 0.30199503898620605 0.28503093123435974  0.22452114522457123   0.81200110912323  1.3512707948684692 0.24862883985042572 0.17496363818645477  0.2582128942012787  0.4512920677661896  0.4127785265445709 0.16353899240493774 0.39824381470680237 0.23220887780189514 1.4613447189331055 0.26555773615837097  0.7074964642524719  0.3858029842376709  0.1641814112663269 0.14559638500213623 0.27876636385917664 0.22730065882205963     0.9588583111763  0.4057011008262634  0.4938912093639374 0.20295117795467377 0.38246843218803406 0.17697389423847198  0.2622157335281372   0.574053943157196 0.14995087683200836  0.2079266756772995 0.33250048756599426 0.24016247689723969  0.2408786416053772 0.16760507225990295  0.7291388511657715  0.6302884817123413  1.1064643859863281   1.127434253692627 0.21857182681560516 0.19408239424228668 1.7326949834823608   0.174213245511055 0.35796406865119934 0.16750094294548035 0.30103492736816406   0.360247403383255  0.13160255551338196 0.15690195560455322  0.4212767481803894  0.1617252230644226  0.5000237226486206   0.351820707321167  0.4906107485294342  0.3057684600353241  1.319351315498352  0.2467525601387024 0.9537815451622009  0.3454592525959015  0.6652147173881531 0.41035959124565125  0.3817254602909088 0.9628602862358093  0.5607384443283081  0.2744022011756897   0.734991192817688  0.5455619692802429 0.8432118892669678  0.5516063570976257
 F814w   29.52319235249525   29.37827677463052  28.774178220419355  29.533571962061643 30.803207479154153  30.718202453488516   29.30372292399631  30.74053857219078   30.19486209357212  32.893391589367724   32.07428104088897  31.410933143070007  29.911557466436836 32.230524026557156  31.140755586327515   33.24768924389604  31.945520219292145  30.105441696810917   29.72873811344554  30.713796453428415  29.972012481206928   32.72939385394424   30.31402272553779  30.574031466092862   30.52746735110762   30.52491820996005  30.683934575783425   32.0002070751273 31.506277437486432  30.265162857797982  30.928190042847792   31.31449893427631  31.035331870475684  31.135477633932336   30.71969231475605  31.274678388909216   30.62694593785998   31.87346872159404   31.15497039207065   31.82122467454012   30.48822611137364  31.035296870644395  30.215214762688383   33.04240259529194  31.843141805161913   31.46173936296782   32.50735586787991  30.109901955509883  31.333243906054957   30.35819376850141 32.961457668634324  31.333403737658557  30.892227792091756   30.036260523507377  30.585741251501624   30.04163595439337  32.52660972992958   33.16886061606759  31.044989285884185    32.6558666094109  30.333958836869694    30.01477481157371    30.2087821475882  30.996482265188025  31.911696302586755   31.18502433432222   30.17615564038086  30.545860161954504   30.083749191956258  32.54626357618205  33.082785667843375  30.267066226769387  30.208721067014253   30.41128087563972   31.37599657905867  31.486458465082976  30.007503011984298  30.779918523187188  30.009753077421635 32.626570604558516  29.932960943231812  31.833454144034334    30.6546466956942   30.09055656229055   29.89921665333037  30.580803320085195  29.372907840491198  32.391470565442596  30.980991185959503  31.756229081597468  30.248564789464226  30.058138018795404   29.97476104401089   29.53503035844096   30.84066524590373   29.76793011543537  29.974714483288203  31.198717871343977  29.933117429673423  30.386677161438058  29.925104367437758   31.14486387480871  31.983344965017363  30.391715304970692   33.02424799520323  30.227060238491216  29.880124024732673  32.75731730565202  30.115129741184564  30.720991572464477   30.25506733493134  30.296625955879122  31.513206316299552   29.793450530149816   29.96479634794228  31.039636003455694  30.367629398580085    30.2634165001111  30.165477887222416  31.172828982275025   30.99021219131784  32.14428640666371  29.908177389489076  32.41626907816203  31.075087815578257   30.38982233546858  30.718008777099183   30.17294150266141 30.817756351687507  30.976468163600217  30.392721998266204  32.110761443679074   30.37117131739743  31.83758310153526   31.49797449356172
eF814w  0.4147559106349945  0.4471946656703949 0.34437325596809387 0.43556806445121765 0.8668654561042786  0.4081108272075653  0.5633388161659241 0.7124426960945129 0.25769367814064026 0.47533854842185974 0.40829429030418396  0.5306252837181091 0.22158189117908478 0.5908122658729553 0.44419196248054504 0.38129377365112305  0.3703702986240387  0.3769207000732422 0.13990448415279388  0.4596349000930786  0.2268032282590866   0.364729642868042  0.2545943856239319 0.15623454749584198 0.23652714490890503 0.29639431834220886 0.26566746830940247  0.700074315071106 0.8460810780525208 0.17578963935375214  0.1148015707731247  0.5754963159561157  0.3018500804901123  0.3386492133140564 0.21410641074180603 0.17598693072795868  0.1337631344795227  0.2516464591026306 0.10465443879365921  0.3725162744522095 0.04964118078351021  0.2858983278274536 0.34465309977531433 0.22561520338058472  0.3097560405731201 0.11820213496685028 0.20386803150177002   0.358473002910614 0.19354741275310516 0.08267202973365784 0.5326555371284485  0.4929380416870117  0.3862099349498749  0.16818073391914368  0.6648260354995728  0.2199753075838089 0.4673631489276886  0.3197905719280243 0.29992756247520447 0.47749093174934387 0.23677478730678558  0.13996601104736328  0.2804684042930603 0.11675786972045898  0.4077742397785187  0.4222784638404846 0.24333268404006958 0.20782049000263214  0.12262538820505142 0.8014290928840637 0.33130988478660583 0.20289626717567444 0.16162286698818207 0.19230793416500092  0.3437134921550751  0.2628052234649658 0.08786948770284653 0.30201584100723267 0.16755303740501404 0.7910539507865906 0.18545468151569366 0.42110714316368103 0.27058759331703186 0.12335477024316788  0.1110430657863617 0.23879867792129517  0.2126300036907196  0.4832863211631775 0.31524765491485596 0.37246236205101013  0.0940416157245636  0.3455694019794464 0.06520932167768478 0.21048088371753693  0.5149093270301819 0.12312322854995728 0.09926605224609375 0.19255758821964264 0.12185550481081009 0.18106164038181305 0.09908943623304367 0.45707422494888306 0.37853503227233887  0.2945546805858612 0.37596699595451355  0.1482056826353073  0.1387467235326767 0.8146927952766418 0.08928323537111282  0.2555587589740753 0.12997540831565857  0.1924353688955307 0.19722236692905426   0.1159244179725647 0.17908751964569092 0.20708592236042023  0.1263459324836731  0.4025704264640808  0.2899414896965027  0.4301697611808777 0.16872228682041168 0.9256791472434998 0.17957022786140442 0.7196888327598572 0.15263620018959045  0.6384648680686951 0.27767398953437805 0.35086920857429504 0.8875094652175903 0.48231732845306396 0.22657987475395203  0.5015645027160645 0.48695796728134155 0.6853806376457214  0.4248155951499939
